1.142167904798399754e-03 -3.227918644442425127e-05 3.785115813834616182e-05 -5.658552737125024914e-06
-3.227918644442424450e-05 1.079079098284936762e-03 5.371670142305798445e-06 1.856653935995643845e-05
3.785115813834616182e-05 5.371670142305800139e-06 1.001827815552951834e-03 3.197832659420166563e-05
-5.658552737125028302e-06 1.856653935995643845e-05 3.197832659420166563e-05 1.074056912724251096e-03
