1.422614783319427331e-03 5.201506920553685635e-04 1.546777706867132583e-03 7.211560121671704068e-04 1.859633461455793791e-03 8.173625034428536745e-04 1.634098677538160620e-03 3.495773034969254576e-04 1.607790832776040835e-03 2.087909178968518596e-03 7.513953020187446197e-04 8.838903773430250134e-04 5.198945199743837745e-04 7.013225763335650649e-04 1.135401299096864538e-03 1.156045170561162275e-03 1.194152484965709058e-03 1.093171333557195739e-03 1.228857086719187903e-03 9.691452610355374021e-04 1.136395446373912555e-03 3.895259413926013999e-04 6.813522220126237575e-04 1.906007033314037436e-03 1.147831220299226108e-03 5.587335764174357605e-04 1.551255414600431108e-03 1.745108572758646490e-03 9.097691482970138256e-04 9.510825749976164816e-04 1.057973621678434456e-03 8.771107611642558208e-04 1.618726791959858823e-03 1.384016240582003170e-03 8.871696993629247120e-04 8.049213827027682389e-04 1.412285699605657797e-03 1.022957784659155695e-03 2.236149904258726267e-03 8.292957419433198999e-04 3.461976116713942728e-04 9.849055738247322004e-04 2.047974765820089079e-04 1.015875963792784364e-03 1.281443361136004079e-03 1.250023825098516049e-03 1.382604042301835813e-03 5.537995016906923544e-04 1.478968742280381901e-03 7.915731148807077623e-04 6.172388110707244593e-04 6.471793660223557672e-04 6.452472763994453750e-04 5.888491823616041291e-04 1.570296122567482093e-03 9.378035729219283976e-04 7.025761807777313296e-04 3.100024817877116996e-04 9.898622717169935133e-04 8.956060438133476610e-04 6.483838898925628393e-04 8.125956568305650303e-04 1.159789226248429759e-03 8.907436143461425811e-04 5.252852229689411716e-04 8.069706449029857842e-04 9.986555614540420980e-04 1.531846458723497457e-03 1.345140090411597574e-03 5.984066934424723920e-04 2.424372857905670274e-03 1.175215785417855390e-03 1.051011982070436173e-03 4.933084450711016375e-04 1.266172607098385756e-03 9.953403569615659318e-04 1.183698669459010968e-03 2.106153853693118298e-03 1.138017030605012513e-03 8.575156304969341675e-04 1.068037744911854185e-03 6.383902796074126000e-04 6.081055246521592343e-04 2.016913454095622168e-03 8.383116721499239395e-04 1.148601429772511378e-03 4.523866003319497214e-04 8.783511092499736309e-04 7.720042899628694333e-04 8.418057378837482925e-04 8.226028887682164349e-04 1.341495702728049636e-03 5.199817311059779304e-04 6.590175681865853693e-04 1.933712983472766307e-03 9.728885429617499829e-04 8.157095051519785891e-04 1.374926964325502970e-03 7.938649489315642137e-04 1.027509098714936417e-03 9.051837940746776997e-04 1.515995488726574851e-03 5.991882908798587841e-04 6.828750176712388180e-04 1.283361878802785974e-03 1.790571059589403423e-03 1.170384180470575124e-03 7.196154391682778621e-04 1.539802804087567634e-03 3.056130769255545115e-04 6.597562700515014009e-04 5.252636813157527187e-04 2.177612150629251958e-04 6.796327477418714598e-04 1.542188172349416532e-03 6.589918161696517668e-04 5.665073147929600931e-04 1.201014912891290370e-03 7.419733850800708502e-04 3.042461365576426763e-04 3.500886709579503590e-04 6.764471311150073570e-04 6.438180654764301533e-04 8.702148520674787618e-04 6.326675079400877286e-04 5.985048675145770210e-04 2.070769676923897660e-03 4.586250010949382075e-04 5.026224420885316759e-04 6.923528599949391139e-04 8.880531869795133372e-04 7.312539398559566922e-04 8.090815703413542373e-04 1.077450886057469128e-03 1.328876793762557304e-03 7.925444715572363538e-04 9.676234973570154102e-04 1.564267359663751734e-03 1.668631076053092707e-03 9.925916888405543915e-04 6.724751780513952030e-04 9.726338861622349377e-04 1.090328161556275519e-03 1.196309736993385157e-03 2.457205579549025590e-03 3.098000970790743751e-04 2.153115462551322915e-03 4.375194844083046841e-04 6.729142440310019371e-04 7.304494433014279949e-04 6.281465494242017720e-04 5.230284369990840891e-04 2.885147501022976811e-04 1.138214731581055090e-03 7.985397199547620596e-04 1.994633498972977082e-03 9.255804013626451167e-04 6.400714028475971637e-04 9.445113859470028557e-04 1.017823348936673774e-03 1.482731518343107738e-03 6.537359569672974123e-04 1.030698781799553945e-03 7.439228882286800029e-04 4.968974775897745276e-04 3.003478395786202387e-04 1.397012839046899444e-03 1.901006484094219361e-03 7.279730669765043438e-04 1.815052146220477074e-03 7.955453453286384473e-04 1.024008274523229966e-03 6.550485247695103782e-04 1.066294548290767355e-03 4.330688423200812465e-04 6.900266475727073138e-04 4.736952184704532054e-04 9.828358246683384369e-04 1.542540166469302549e-03 1.164509288582287611e-03 1.639887915996500250e-03 1.709131106212613592e-04 1.336047152470744943e-03 4.584614301330139103e-04 7.041804805328479933e-04 5.673987725345138898e-04 8.876326906430217914e-04 1.516611335869095948e-03 1.067819889061283160e-03 9.561611196490634118e-04 2.081129685695926393e-03 5.947269812886754907e-04 5.377211386442498457e-04 1.173410803000408519e-03 2.167726298839288846e-03 8.173741736050569228e-04 1.026490631334228730e-03 7.376741375319415765e-04 1.361257002126719422e-03 9.838213005009554570e-04 1.000410550093736592e-03 6.704913765627695203e-04 8.052605345880150482e-04 6.883900914860310860e-04 6.327515332906295115e-04 9.498081940068498754e-04 7.129975392287185793e-04 1.680831062599712124e-03 2.123129871234421054e-03 1.230103425303771120e-03 4.311615764017197035e-04 8.262547611734938173e-04 7.880902285987270500e-04 7.116442552725965641e-04 1.462072021651248093e-03 1.152614633441655621e-03 1.182479576314062397e-03 1.738035511210633257e-03 3.667099516626945595e-04 8.692926344927397317e-04 1.146843927799489401e-03 2.235116734898098638e-03 3.229813920045851677e-04 4.529333451244671807e-04 1.467187799386233428e-03 1.636386009751475109e-03 6.088254840654258853e-04 9.412270473246183919e-04 1.219360648219206021e-03 8.173371660873192564e-04 1.130956358958663159e-03 2.080447802703604783e-04 1.142771799499951160e-03 5.168545846882673881e-04 9.806298103673483178e-04 1.057480002319647911e-03 1.040628663538128345e-03 7.787253094321482756e-04 7.507090427803027495e-04 1.641214437110329917e-03 8.826121250125964785e-04 1.036752325822763460e-03 7.336864557541225877e-04 5.670183222610217667e-04 1.577610645768267325e-03 7.926442140621895328e-04 6.626347782994788460e-04 1.697405262108088789e-04 1.703230618596213337e-03 6.354862509763861515e-04 7.245910450862140745e-04 1.731080985390391538e-03 8.405103367381832778e-04 1.360367526371602468e-03 5.328090003400890416e-04 3.326563036154217253e-04 9.626040039616794424e-04 2.156922037837833046e-03 7.588868539084340451e-04 3.004829415361426987e-04 1.392123526766059259e-03 4.255054845953811968e-04 4.042956720432937267e-04 1.836453656482745595e-03 5.347766187928290876e-04 1.155594263833969668e-03 1.058759760717481241e-03 1.570359419728562574e-03 9.292325567267791485e-04 1.131095349162832258e-03 1.027506367270508356e-03 7.815655201345720390e-04 1.141845045756327602e-03 1.996643085807343638e-03 1.072803474855847563e-03 2.851020479618951659e-04 1.388510902155212865e-03 1.329038597068290476e-03 1.107761495453709385e-03 8.416758325297304380e-04 1.146054671698412469e-03 9.460303959422733736e-04 7.460820144843277081e-04 7.030777078562174117e-04 1.164501824607667817e-03 5.343220813147780968e-04 1.580844946398653758e-03 1.599756564920264352e-03 2.181689854778982949e-03 4.058506284003631837e-04 6.635388539105419687e-04 7.792072438141463579e-04 1.348306815348299581e-03 9.828435790836650889e-04 1.116365080155690701e-03 1.721674623657871083e-03 4.189669937537092589e-04 5.485106359109769708e-04 1.487148751376756589e-03 1.746596842455714130e-03 2.524075975405298822e-03 1.122301509843888923e-03 5.844706305863122450e-04 1.078616849242389425e-03 9.697669125169756628e-04 2.706370822851748804e-04 3.692542766621587438e-04 2.447339021944313210e-04 4.772266650236502172e-04 8.715397594966993152e-04 6.118971153679454754e-04 9.013423128142430052e-04 1.102168315353703378e-03 8.460335338194482219e-04 5.588189069912252770e-04 3.414102566934691056e-04 6.435142120312645946e-04 1.049097511110127666e-03 1.506593225487667248e-03 1.318632901295573902e-03 3.245562961966493888e-04 5.406040085900687365e-04 3.435539562446570478e-04 9.668400153451003594e-04 8.532426173967158243e-04 1.034142249515895623e-03 1.380329999331941435e-03 1.722194291089641782e-03 8.798708423455849298e-04 1.539284304719457487e-03 2.117339400634392181e-03 5.722995824502409958e-04 3.867501325907549397e-04 5.891618496314199533e-04 3.687555486020314402e-04 7.984963032143430582e-04 7.858851187815379382e-04 1.142311953857944040e-03 1.060319853369125469e-03 8.661892256457968172e-04 9.228898822527822031e-04 9.933305963489809983e-04 1.108590794838953562e-03 1.306661054956922020e-03 1.702634992747291453e-03 1.257977832206121039e-03 7.992197044852337052e-04 7.177334627849569701e-04 1.141643247594184432e-03 1.152088512947913642e-03 5.659134250093770038e-04 7.997610685047762489e-04 5.969210894948474453e-04 9.628922529679280950e-04 1.119125570669976663e-03 6.133765841617463228e-04 7.831818223203200003e-04 9.232255808344028841e-04 9.156591676096035876e-04 9.955345401938785199e-04 1.265814819949836632e-03 9.244357228063495311e-04 8.956258404211794172e-04 3.325800289279162865e-04 7.771187486947663762e-04 1.099923719349321042e-03 1.519427883298077320e-03 4.745403921940188180e-04 6.652716344498431876e-04 8.704470385787792730e-04 4.790550176959908722e-04 8.604177732475933819e-04 2.289241916191037281e-04 7.207619989143498841e-04 8.149801172831745797e-04 1.715608928430828288e-03 1.143558920779204433e-03 1.018099957083252452e-03 7.721483451687508482e-04 5.746304200028731031e-04 7.420954221780217243e-04 1.434225584307487721e-03 9.077254924018486387e-04 3.825435593745699385e-04 1.117115049515592269e-03 1.058258120168013849e-03 9.781596554893122811e-04 1.236341110914766913e-03 1.291435986132248625e-03 3.954973460011521795e-04 1.532721065947844317e-03 1.488767886973584639e-03 4.243949792575083370e-04 9.870443104651658011e-04 4.334185166562306321e-04 2.426235451787329880e-03 1.804829689405253569e-03 2.770618541812152735e-03 7.128886566538726165e-04 1.272280115562567961e-03 9.965934494989181665e-04 1.319267578824809099e-03 1.441135793836625630e-03 2.725038516822862224e-04 6.722253972516303898e-04 1.178055753206186992e-03 9.569351194354025524e-04 7.358434263982218749e-04 1.077295006603072505e-03 9.514809400612041093e-04 1.828762719917618844e-03 4.768152482241050155e-04 7.037461225756720456e-04 1.008634069708065281e-03 8.106643144335589453e-04 8.847735271680358350e-04 3.265444299481108149e-04 3.454410953134949319e-04 9.212247187056802570e-04 7.582091968942366233e-04 1.084691615947326170e-03 3.897701948543876743e-04 1.064247763165416649e-03 2.008309677070533109e-03 1.179479218206762759e-03 7.137663627595294564e-04 1.100665474825158812e-03 1.223380972990837246e-03 2.816642086375846315e-04 7.364281584105091200e-04 1.229200403471373236e-03 1.091089331381410975e-03 9.861545605779307999e-04 9.437855254531200789e-04 1.316807584128803620e-03 7.280646119092202889e-04 8.435732151026477388e-04 9.715513984694167191e-04 5.755287768820245954e-04 1.729609534970029654e-03 9.295210736767983793e-04 9.352117308679965772e-04 9.655400741643771967e-04 6.927882218912651902e-04 9.028789827295269571e-04 1.311981384148669947e-03 6.605230403877064083e-04 1.712906253982607666e-03 5.369617086325111479e-04 7.033284867717180117e-04 6.781443298164705662e-04 1.346887097004542157e-03 8.300758162047837700e-04 4.863263100747197850e-04 4.297869193400572960e-04 2.195926210103830122e-03 7.266239694681293900e-04 7.498846223007382076e-04 1.339274867371062234e-03 6.329022254834605361e-04 5.260967417526143941e-04 5.853259260461853020e-04 1.144909445041279814e-03 6.219349767873911909e-04 1.179932335233207369e-03 9.808884699491825059e-04 3.257906257878166495e-04 1.003413874598476198e-03 6.510004064612808601e-04 8.662043965529100595e-04 4.243283550690005353e-04 8.335160843835668319e-04 1.941476430762764302e-04 1.424236556848972263e-03 1.334439407897408756e-03 9.027138380789230749e-04 6.720900224570963742e-04 7.923491280351627935e-04 1.286261806474413641e-03 1.292020124819950877e-03 9.386717136474922009e-04 8.220185744525556086e-04 1.064381732307728440e-03 1.028264035939488235e-03 1.665644203286912456e-03 1.138074926278228802e-03 4.508097538861094498e-04 1.390301894437093655e-03 6.571716598091388714e-04 7.735084384037005031e-04 1.440371396076982162e-03 3.646043558026372793e-04 6.075474144869989247e-04 7.098075268222875248e-04 5.180100645567150717e-04 6.867117946394074492e-04 6.596474321025334094e-04 9.132166163375008989e-04 2.124153348393501700e-03 2.009746575578087984e-03 9.728595376864136940e-04 6.899604123048764257e-04 7.897413647817056554e-04 9.633217000342430853e-04 5.404096381910006384e-04 1.237026919335949176e-03 9.901586856739634512e-04 4.612255750875760875e-04 5.822880630420398289e-04 7.914778513021914581e-04 3.192906806947813170e-04 5.884361512075865063e-04 1.424342483575737712e-03 1.065162083711077273e-03 9.582752903688185851e-04 1.127621796863204854e-03 2.274275112666520509e-04 7.947180945876663972e-04 9.048890878419771572e-04 2.444277572886343307e-04 1.277798293387082985e-03 5.036668111970482803e-04 1.282683098845409028e-03 9.294913854053994976e-04 1.244475688450194951e-03 1.099512216051906155e-03 2.186534856519709448e-04 1.211943428083943992e-03 8.662811273074416023e-04 4.782618199563372645e-04 1.258717560066875815e-03 9.360999762140453885e-04 1.953499253084228088e-03 7.496192261791890729e-04 4.416172402497563383e-04 1.487803119918348254e-03 6.203284317008098256e-04 1.229506600048624722e-03 9.137838598786566027e-04 6.314358489402055290e-04 1.821509280268803843e-03 1.022182507813362709e-03 1.230897630025118775e-03 3.134184419865206658e-04 1.299454110290801682e-03 3.523379045636651670e-04 1.029072661236840689e-03 2.372003314673334397e-03 1.353863546094173642e-03 9.951148013929921824e-04 1.358721451916094841e-03 9.540374754397065119e-04 5.524396603225470220e-04 1.101773467132681830e-03 5.140248374592583771e-04 1.639575669558162273e-03 6.761527118700094057e-04 1.545910122148754385e-03 1.569276248868092024e-03 2.959849635691642411e-04 1.701740350680482246e-03 6.815525908363299305e-04 6.478420581394852325e-04 6.871381304932846958e-04 1.693042931908652097e-03 1.183937619314584131e-03 8.977476827318317445e-04 1.003376351265254564e-03 1.055738628727547531e-03 6.493225216614243725e-04 1.793088120173511523e-03 1.582982119870527272e-03 1.239713470274523893e-03 1.122853230424254159e-03 1.456555686632679753e-03 7.600597960962583548e-04 1.084705432826828459e-03 1.130707397438518403e-03 4.491878263114157019e-04 4.525881656847864447e-04 5.619237410614728000e-04 1.291336619157325586e-03 1.473485316621035669e-03 9.512146926628199271e-04 1.106628689902822930e-03 1.793155163348153199e-03 4.902824360702479241e-04 1.461449799836402920e-03 1.190136147876192903e-03 5.851719170648662103e-04 1.360224569741308107e-03 3.909690131374231868e-04 6.662311318070559228e-04 8.057450096656613558e-04 1.174251098055015133e-03 2.714081471059574618e-04 3.728840293170975536e-04 6.667498625757064005e-04 5.071822234546894412e-04 6.186265264442709303e-04 2.174106709137372390e-03 4.577712292260173910e-04 1.226751693685643749e-03 1.286547149794012562e-03 1.066498673785222636e-03 1.277989502362851179e-03 1.159795156454416620e-03 9.367084327262971410e-04 1.316806860596568410e-03 1.456567683616515367e-03 3.291763354836292469e-04 1.174608779337993824e-03 9.769499433896369853e-04 7.424636793220856269e-04 1.520207216319554265e-03 1.245583050575680556e-03 3.778679071761245774e-04 3.384254640829205299e-04 1.272980915877401425e-03 1.089354704171472494e-03 1.024069366042625745e-03 1.333037229778691324e-03 6.255219060618047704e-04 1.121707611487551132e-03 1.109863059831224172e-03 8.454198121764020099e-04 8.923235096855279287e-04 9.687854386295691915e-04 5.704744129000716233e-04 4.280304710410811741e-04 1.099237912401866387e-03 1.283530776921872280e-03 6.592862482816442974e-04 1.087372037392981151e-03 6.659509313281653095e-04 2.228300208113204953e-03 1.085935962820132978e-03 8.575681468263260127e-04 1.353407657572600151e-03 1.438697657822785459e-03 4.121781712231473377e-04 3.930565802817388103e-04 1.119106322605139354e-03 6.807440362337479354e-04 1.193431682154652649e-03 1.211077429263604770e-03 1.144886970214324369e-03 4.569238152464683987e-04 4.559196499032212423e-04 5.823094432895100639e-04 4.754062356788366843e-04 6.004748742560700285e-04 1.275087488475675108e-03 1.818738337074731707e-03 1.073979436154959667e-03 5.337005426745224145e-04 7.221485781748323771e-04 1.270127657244145628e-03 7.435235271313628139e-04 8.066875428681600894e-04 7.945828886905977311e-04 1.623136829958425620e-03 9.605103467829969894e-04 5.641550337549822028e-04 1.591118042319365549e-03 8.558319913080353726e-04 1.344881738923830571e-03 1.075052690848859625e-03 1.556137204830044390e-03 1.337015886023819626e-03 8.996151515080581459e-04 8.887650704653660919e-04 7.873139841106787870e-04 9.828741332212490370e-04 5.940146277634950718e-04 6.876920839239544303e-04 1.477107784699500112e-03 1.888694221382201206e-03 1.146004162736122267e-03 1.530957799345219247e-03 1.041910876501787224e-03 1.406180262236245235e-03 6.890013149296795149e-04 9.308665617550178567e-04 1.275955766903416914e-03 1.054033130110569247e-03 8.055370015333241903e-04 1.821877528107940366e-03 1.018682587890761817e-03 1.175281772885783610e-03 8.315150609330022521e-04 6.364988549249070079e-04 5.838448568475109422e-04 1.827907174161558365e-03 4.348376103209661129e-04 6.229546011821492004e-04 8.595853866728897291e-04 8.375645925117812356e-04 6.792109144668829384e-04 1.305327354251055580e-03 6.418558049357288428e-04 1.298416486704104039e-03 2.783001717965352651e-04 1.102885082952714856e-03 3.552321802611041967e-04 9.548047260336681510e-04 7.815941192816513268e-04 1.211197722986262449e-03 8.301296562184225713e-04 1.468325484536859562e-03 1.275092111197849995e-03 9.611270502908913398e-04 1.725877261174813557e-03 6.694119824017195084e-04 1.291436041024918028e-03 8.018720829972410475e-04 3.227259759061155194e-04 1.691277264946542715e-03 1.357320980549304697e-03 6.195482369041300326e-04 1.093709183354711189e-03 5.236670820477815590e-04 6.307664152785785044e-04 3.553899521262066617e-04 6.944549548411834989e-04 1.028202760379232810e-04 9.599453872704080421e-04 1.215455978319680309e-03 1.105059796916875187e-03 1.171401165503596154e-03 1.955902460786236238e-03 4.999997176845761507e-04 1.019895042893215718e-03 1.585907348382461233e-03 8.181842600345054419e-04 9.020269628944505881e-04 9.911844223769309455e-04 1.317870271460584762e-03 9.169298753196132622e-04 9.245097469457080929e-04 1.448823260467100920e-03 1.314135215099014684e-03 1.403286919658364119e-03 1.421656472009652592e-03 1.456139895500853767e-03 1.534089942891608740e-03 1.126772662562937084e-03 1.036364381091145958e-03 8.521138430857392882e-04 8.442277063989403387e-04 1.280888215072998465e-03 1.110058139597797219e-03 1.808371022279364792e-03 9.960865069190084822e-04 8.980854330284047645e-04 7.203651560706769361e-04 7.399554080008213190e-04 6.805403801511323474e-04 6.698581208606215961e-04 1.234583652101523205e-03 3.557657156872650597e-04 9.089502014237905731e-04 1.116625483882173692e-03 1.333049636231724202e-03 6.980964939190342994e-04 7.521904837051820482e-04 7.216530060171122071e-04 7.912503381766491884e-04 1.047674203691869536e-03 1.207410140970384361e-03 8.652336766130282750e-04 4.450772647199621995e-04 6.227038410972241542e-04 8.094990286672433663e-04 6.678438285199133706e-04 9.362716112530629440e-04 8.015998388811115555e-04 1.126054518074078676e-03 7.196711406227857292e-04 1.106434990873995374e-03 8.294260589243254581e-04 1.459525313685809894e-03 5.275599011812534631e-04 9.846231107191604111e-04 2.122349929104419639e-04 5.674229455297736613e-04 2.401270580091471548e-04 8.705970232426704560e-04 5.621776400167100615e-04 8.680353485972833833e-04 1.100432386056632772e-03 8.312181988976551777e-04 6.081793448353021644e-04 6.446979993806232438e-04 7.773944056951434317e-04 3.780798422670763118e-03 7.768999797144173977e-04 6.210577384878512202e-04 6.186662937769031156e-04 9.008518559256770532e-04 5.222466689788853901e-04 1.076672013528353873e-03 1.910315549530689936e-03 1.312322719739134709e-03 9.943279679399371143e-04 1.176055996967749311e-03 8.601611050244318797e-04 8.307293097650956214e-04 8.901438453797114701e-04 2.206187032643729812e-03 8.229324557975179616e-04 6.535738367503097319e-04 1.351744022806581052e-03 2.747424492292598660e-03 1.610417529930965050e-03 1.239583178298396277e-03 6.276731186214136145e-04 3.529738782312274569e-04 2.031196571267215693e-03 4.317818950995254835e-04 1.518206059131331151e-03 1.788721729182854133e-03 1.213899025184544608e-03 1.050018260257270814e-03 5.702561123344886043e-04 1.039259599413562031e-03 1.296353951531725897e-03 6.651834287088881229e-04 1.452054030791798296e-03 6.462302419315797209e-04 2.027995835448635938e-03 8.044396252886191687e-04 5.240385214721083327e-04 6.125357236633658742e-04 4.347162078851042892e-04 2.076627513316877879e-03 1.438808433080160029e-03 1.714849753018156354e-03 1.528482207207940971e-03 1.142165397330230890e-03 1.711532878261169503e-04 1.457665918390656625e-03 3.233399866740821883e-04 1.298952404575889419e-03 1.096066196341036018e-03 1.607817951174222385e-03 3.775613923530131422e-04 5.632146468869931146e-04 8.738459989537673009e-04 1.196251876764859888e-03 8.931513925673614449e-04 1.241618944884021608e-03 1.336030414849319380e-03 8.273132995432424088e-04 2.448160447828435257e-04 9.608927961471794071e-04 1.146439198714772466e-03 2.838565845584166739e-04 1.136466521562257180e-03 9.941461057899100406e-04 1.013562269630401526e-03 1.101707490069922524e-03 8.156784726132743817e-04 6.419372890712051003e-04 2.301149224144619098e-04 1.267016367833443541e-03 8.490926833440524263e-04 1.394315208997356668e-03 2.012817825391834820e-03 1.828472444856055895e-03 2.001349178982975065e-03 1.254953026204066102e-03 5.018740837737245292e-04 6.692047037679911070e-04 8.650459382069594378e-04 9.946724932410433255e-04 1.413537418998923748e-03 8.047344317343879151e-04 9.054294287847050289e-04 1.213816545602628338e-03 3.610959308718380786e-04 8.189592482227097108e-04 8.500748853577775764e-04 1.390198016278696314e-03 9.433689799223208975e-04 1.211612922968099233e-03 7.059922476586136817e-04 1.032741853287012009e-03 6.389257926322220501e-04 1.201839151004592196e-03 1.443974494030665330e-03 1.495390918402378323e-03 8.525174853413828701e-04 9.924434149684096488e-04 1.347475082142751040e-03 1.076966476832246162e-03 7.670764529125865573e-04 9.398301236834108495e-04 1.240837906714731785e-03 1.418218400387332183e-03 6.085940046891005154e-04 4.452002032848987136e-04 1.502325384162718448e-03 7.477820419790868773e-04 1.027796773118727549e-03 1.143572058639053934e-03 3.098865027248201543e-04 9.032117990564559945e-04 4.347530011510451070e-03 8.808814122433948277e-04 2.719356046559961212e-03 1.424576193928405333e-03 1.069397784801049810e-03 1.334190343652775362e-03 8.762817851829590374e-04 6.856813505414431457e-04 1.069773388741008125e-03 5.685928724735570851e-04 4.378437091213680053e-04 1.265315508724252974e-03 9.257442622073178834e-03 1.219915900270513972e-03 1.099303507529303349e-03 1.322378248193569784e-03 7.824323577721348406e-04 1.418377543853189225e-03 1.137451591684549923e-03 8.256124803453267560e-04 1.032025177897126717e-03 1.118654937366823877e-03 1.094545088341482286e-03 1.180755761513415389e-03 4.368018051686067631e-04 1.377284353941987151e-03 1.081512529123786637e-03 1.177883707312478781e-03 4.127017564431529261e-04 7.149828013417865126e-04 6.683076591507371763e-04 1.810069957202002210e-03 7.924882917191270913e-04 6.963971152681792997e-04 1.501710999955049169e-03 7.312065402720120027e-04 5.958043777166437864e-04 1.107740732882164097e-03 8.743349569401288575e-04 5.125611705530244222e-04 5.317598402111875467e-04 6.137388453416279263e-04 4.861228198857648220e-04 1.409833271388949818e-03 1.437507607819556166e-03 8.415006803329657618e-04 8.984345236687876247e-04 5.531489208123220591e-04 6.898476038863080896e-04 8.338813029322727664e-04 7.723475965691660797e-04 9.763028308754307045e-04 1.639808301301244348e-03 4.733477186055632855e-04 5.953163367409606676e-04 6.244495990826977403e-04 1.413030073765711653e-03 1.589668498648326433e-03 1.251901190945704052e-03 3.741506237367446140e-04 6.907674148327960523e-04 7.718725177235906138e-04 6.000593327198633885e-04 1.951101558580159781e-03 1.297883603030990486e-03 1.142724471709662126e-03 7.011916901878610621e-04 6.088375241301012845e-04 8.679284364191459543e-04 5.269027265038041556e-04 1.089169940967020089e-03 8.180263783139922387e-04 8.715488457731402011e-04 1.547025771107336019e-03 1.149630068136974371e-03 1.340604171234132790e-03 6.337842252219392722e-04 3.737242173546780131e-04 1.155638689852515021e-03 1.082725155966146342e-03 4.190872080754322175e-04 1.008358781068242850e-03 1.326924103584038641e-03 8.941785055989965106e-04 1.419332968470829502e-03 9.538907653977851805e-04 4.571868190089409039e-04 1.432505451935680652e-03 8.355871467777566640e-04 4.354578721371621733e-04 1.148030345210553473e-03 1.268849714342459595e-03
